Date,005930.KS,0700.HK,2330.TW,9988.HK,6758.T,INFY.BO,9984.T,9618.HK,9888.HK,000660.KS,9999.HK,WIPRO.BO,6861.T,9613.T,4755.T,SE,8035.T,TCS.BO,1810.HK,7974.T,066570.KS,2357.TW,036570.KS,RELIANCE.BO,TECHM.BO,7751.T,6752.T,6702.T,2354.TW,000063.SZ
2019-11-12,52600.0,330.20001220703125,305.0,,6767.0,,4274.0,,,83200.0,,,37120.0,1468.0,978.0,36.7599983215332,22075.0,,8.6899995803833,4239.0,69000.0,213.5,534000.0,,,3032.0,1021.0,9410.0,66.80000305175781,32.4900016784668
2019-11-13,52500.0,327.3999938964844,304.0,,6812.0,691.25,4277.0,,,83400.0,,252.75,37335.0,1436.0,990.0,35.18000030517578,22130.0,2178.550048828125,8.550000190734863,4204.0,68800.0,213.5,523000.0,1472.0,756.6500244140625,3019.0,1016.5,9549.0,65.9000015258789,32.560001373291016
2019-11-14,52800.0,319.79998779296875,303.5,,6701.0,705.3499755859375,4289.0,,,83400.0,,252.75,37100.0,1457.0,933.0,36.91999816894531,22240.0,2195.60009765625,8.479999542236328,4179.0,69000.0,226.5,526000.0,1463.4000244140625,759.0,2998.5,997.4000244140625,9577.0,65.0,32.77000045776367
2019-11-15,53700.0,320.0,307.0,,6726.0,703.9500122070312,4260.0,,,85200.0,,252.4499969482422,36930.0,1465.0,939.0,36.380001068115234,22745.0,2174.800048828125,8.510000228881836,4128.0,70500.0,227.5,549000.0,1469.300048828125,752.0499877929688,3016.0,998.2999877929688,9667.0,65.4000015258789,31.34000015258789
2019-11-18,53500.0,330.0,311.0,,6844.0,705.5499877929688,4330.0,,,85500.0,,249.60000610351562,37110.0,1492.0,945.0,36.630001068115234,23160.0,2151.75,8.470000267028809,4207.0,71500.0,230.0,553000.0,1458.5,751.4500122070312,3031.0,990.4000244140625,9740.0,66.69999694824219,31.360000610351562
2019-11-19,53500.0,336.6000061035156,315.0,,6755.0,712.7999877929688,4272.0,,,85300.0,,250.39999389648438,36560.0,1499.0,956.0,37.0099983215332,22870.0,2108.300048828125,8.5600004196167,4233.0,71900.0,237.5,561000.0,1509.800048828125,763.25,3023.0,1001.5,9809.0,67.19999694824219,31.889999389648438
2019-11-20,52000.0,335.6000061035156,313.5,,6697.0,712.7999877929688,4220.0,,,82700.0,,248.85000610351562,36700.0,1507.0,981.0,37.27000045776367,22510.0,2108.0,8.550000190734863,4297.0,70900.0,240.0,556000.0,1547.050048828125,771.5499877929688,2982.5,1002.0,9860.0,67.19999694824219,31.360000610351562
2019-11-21,51000.0,329.3999938964844,311.0,,6633.0,713.75,4152.0,,,80900.0,,247.5,36760.0,1495.0,966.0,37.220001220703125,21735.0,2117.050048828125,8.399999618530273,4300.0,70400.0,241.0,541000.0,1537.25,764.7000122070312,2986.5,1005.0,10015.0,67.19999694824219,31.09000015258789
2019-11-22,51600.0,333.6000061035156,309.0,,6686.0,693.1500244140625,4154.0,,,81700.0,,243.10000610351562,37100.0,1508.0,943.0,37.27000045776367,21905.0,2070.550048828125,8.390000343322754,4149.0,70100.0,241.0,533000.0,1546.4000244140625,754.4000244140625,2987.0,990.4000244140625,9944.0,67.4000015258789,30.700000762939453
2019-11-25,51800.0,338.79998779296875,307.0,,6713.0,698.0,4248.0,,,81700.0,,242.9499969482422,37480.0,1497.0,935.0,37.349998474121094,22200.0,2080.199951171875,8.600000381469727,4229.0,71400.0,236.0,535000.0,1560.699951171875,763.6500244140625,3000.0,967.7000122070312,9795.0,67.19999694824219,30.40999984741211
2019-11-26,51800.0,335.6000061035156,307.0,187.60000610351562,6896.0,690.7000122070312,4211.0,,,82300.0,,237.6999969482422,37920.0,1505.0,940.0,37.75,22805.0,2046.9000244140625,8.619999885559082,4258.0,70900.0,232.0,521000.0,1558.8499755859375,763.5,3023.0,981.0,9802.0,68.5,30.399999618530273
2019-11-27,52200.0,335.0,311.0,193.1999969482422,6932.0,696.0499877929688,4250.0,,,82700.0,,240.10000610351562,38030.0,1535.0,935.0,37.779998779296875,22760.0,2053.449951171875,8.729999542236328,4253.0,71500.0,233.0,505000.0,1569.75,767.25,3035.0,981.2999877929688,10025.0,68.0999984741211,30.459999084472656
2019-11-28,51300.0,338.0,309.5,204.0,6897.0,701.6500244140625,4268.0,,,82800.0,,239.8000030517578,37600.0,1496.0,956.0,,22645.0,2077.35009765625,8.890000343322754,4258.0,71000.0,231.5,499000.0,1579.949951171875,765.9000244140625,3036.0,1009.0,10130.0,68.0,30.649999618530273
2019-11-29,50300.0,331.79998779296875,305.0,198.39999389648438,6904.0,695.9500122070312,4253.0,,,80900.0,,237.6999969482422,37440.0,1492.0,949.0,37.040000915527344,22600.0,2052.699951171875,8.949999809265137,4235.0,69900.0,230.5,493000.0,1550.9000244140625,761.5,3030.0,1032.0,9951.0,66.5999984741211,30.709999084472656
2019-12-02,50400.0,333.0,307.5,195.5,6998.0,692.9000244140625,4236.0,,,80500.0,,238.6999969482422,37970.0,1518.0,942.0,36.56999969482422,22570.0,2020.949951171875,8.930000305175781,4324.0,70300.0,229.0,487000.0,1586.300048828125,748.0,3046.0,1032.0,10050.0,66.80000305175781,30.56999969482422
2019-12-03,49900.0,331.0,307.0,192.60000610351562,7102.0,698.3499755859375,4185.0,,,78700.0,,236.75,38040.0,1509.0,943.0,36.77000045776367,22615.0,2050.39990234375,9.010000228881836,4439.0,70500.0,233.0,485000.0,1578.8499755859375,746.25,3047.0,1029.5,10130.0,67.0,30.670000076293945
2019-12-04,49450.0,328.6000061035156,306.0,189.0,7098.0,708.2000122070312,4200.0,,,77700.0,,242.1999969482422,38170.0,1522.0,934.0,37.09000015258789,22375.0,2079.0,9.0,4383.0,70000.0,233.0,500000.0,1552.550048828125,758.6500244140625,3050.0,1034.5,10290.0,67.0999984741211,31.18000030517578
2019-12-05,49500.0,330.0,312.0,192.39999389648438,7088.0,714.6500244140625,4250.0,,,78800.0,,243.6999969482422,38650.0,1508.0,913.0,37.84000015258789,22435.0,2121.5,9.069999694824219,4368.0,70000.0,233.5,502000.0,1550.300048828125,764.7000122070312,3051.0,1044.5,10195.0,67.5,31.950000762939453
2019-12-06,50400.0,335.6000061035156,313.0,197.5,7068.0,715.1500244140625,4257.0,,,80600.0,,240.9499969482422,38660.0,1507.0,915.0,37.810001373291016,22480.0,2122.949951171875,9.34000015258789,4376.0,70200.0,231.0,539000.0,1554.949951171875,758.0,3070.0,1034.5,10215.0,67.30000305175781,31.90999984741211
2019-12-09,51200.0,336.20001220703125,316.0,196.60000610351562,7144.0,716.9000244140625,4308.0,,,80700.0,,240.39999389648438,39570.0,1501.0,918.0,36.7400016784668,22405.0,2060.699951171875,9.319999694824219,4508.0,69100.0,230.5,540000.0,1572.550048828125,750.5499877929688,3066.0,1057.5,10065.0,67.9000015258789,31.600000381469727
2019-12-10,51500.0,336.79998779296875,313.5,195.39999389648438,7245.0,714.25,4295.0,,,80700.0,,238.14999389648438,39180.0,1507.0,919.0,36.630001068115234,22250.0,2012.5,9.210000038146973,4637.0,71200.0,233.5,540000.0,1562.199951171875,745.25,3059.0,1057.5,10215.0,67.9000015258789,32.08000183105469
2019-12-11,51900.0,340.0,319.0,197.60000610351562,7219.0,720.7999877929688,4289.0,,,80600.0,,240.0,38500.0,1497.0,925.0,36.77000045776367,22425.0,2041.199951171875,9.989999771118164,4574.0,71200.0,231.5,545000.0,1562.5999755859375,758.0499877929688,3061.0,1060.5,10205.0,68.80000305175781,31.850000381469727
2019-12-12,53300.0,349.0,331.5,200.1999969482422,7301.0,701.8499755859375,4334.0,,,83400.0,,239.39999389648438,38810.0,1488.0,931.0,37.29999923706055,23515.0,2016.75,9.930000305175781,4487.0,71700.0,233.0,536000.0,1567.5,755.9500122070312,3050.0,1036.5,10120.0,68.80000305175781,32.849998474121094
2019-12-13,54700.0,361.0,339.0,202.0,7443.0,711.25,4388.0,,,87900.0,,243.8000030517578,40050.0,1492.0,933.0,36.79999923706055,24895.0,2071.699951171875,10.399999618530273,4493.0,72200.0,233.5,538000.0,1582.449951171875,761.4000244140625,3081.0,1058.0,10055.0,68.80000305175781,33.20000076293945
2019-12-16,54700.0,359.79998779296875,336.0,201.0,7466.0,714.0,4456.0,,,88600.0,,243.14999389648438,40100.0,1469.0,937.0,38.0,24910.0,2127.550048828125,10.520000457763672,4546.0,72000.0,233.5,542000.0,1566.550048828125,772.9500122070312,3080.0,1036.5,10100.0,69.19999694824219,33.54999923706055
2019-12-17,56700.0,371.20001220703125,345.0,203.8000030517578,7455.0,729.2999877929688,4524.0,,,92800.0,,244.75,40110.0,1479.0,940.0,38.0,24635.0,2165.64990234375,10.680000305175781,4552.0,72400.0,235.0,539000.0,1562.1500244140625,777.2000122070312,3095.0,1046.5,10240.0,68.80000305175781,33.59000015258789
2019-12-18,56300.0,377.6000061035156,344.5,202.60000610351562,7413.0,732.5,4607.0,,,93000.0,,248.39999389648438,39470.0,1475.0,929.0,37.61000061035156,24410.0,2167.25,10.5,4450.0,72500.0,239.0,541000.0,1575.699951171875,786.75,3114.0,1025.5,10280.0,69.0999984741211,34.25
2019-12-19,56000.0,375.6000061035156,335.0,204.8000030517578,7453.0,731.2000122070312,4703.0,,,93600.0,,249.14999389648438,38970.0,1460.0,934.0,38.81999969482422,23910.0,2228.64990234375,10.359999656677246,4372.0,72500.0,233.0,533000.0,1605.1500244140625,782.8499755859375,3101.0,1026.5,10265.0,68.5999984741211,34.4900016784668
2019-12-20,56000.0,375.20001220703125,329.0,207.0,7326.0,732.0,4674.0,,,95000.0,,251.60000610351562,38740.0,1468.0,963.0,39.0099983215332,23950.0,2222.550048828125,10.34000015258789,4320.0,72500.0,233.0,539000.0,1599.4000244140625,783.9000244140625,3086.0,1016.5,10410.0,67.5999984741211,33.369998931884766
2019-12-23,55500.0,377.79998779296875,334.0,208.39999389648438,7392.0,735.8499755859375,4663.0,,,94600.0,,253.85000610351562,38520.0,1479.0,971.0,38.849998474121094,23920.0,2232.449951171875,10.239999771118164,4326.0,72500.0,235.5,540000.0,1571.0,775.8499755859375,3074.0,1012.5,10225.0,67.5999984741211,32.2599983215332
2019-12-24,55000.0,376.79998779296875,332.0,210.39999389648438,7406.0,733.25,4680.0,,,93800.0,,252.0,38550.0,1494.0,969.0,39.119998931884766,23760.0,2215.050048828125,10.5600004196167,4326.0,71900.0,232.5,533000.0,1545.949951171875,772.5999755859375,3072.0,1022.0,10270.0,67.0,33.119998931884766
2019-12-26,55400.0,,333.0,,7427.0,729.25,4701.0,,,94800.0,,250.1999969482422,38730.0,1492.0,940.0,39.08000183105469,23955.0,2201.050048828125,,4355.0,71300.0,234.5,537000.0,1515.949951171875,770.7999877929688,3079.0,1018.5,10310.0,67.0,33.900001525878906
2019-12-27,56500.0,384.0,338.0,212.8000030517578,7450.0,736.7999877929688,4770.0,,,96000.0,,247.60000610351562,38570.0,1482.0,945.0,39.29999923706055,23875.0,2198.14990234375,10.800000190734863,4381.0,71800.0,234.5,541000.0,1542.1500244140625,780.5499877929688,3003.0,1030.5,10245.0,67.0,33.63999938964844
2019-12-30,55800.0,383.20001220703125,334.5,210.60000610351562,7401.0,732.7999877929688,4756.0,,,94100.0,,249.0500030517578,38490.0,1467.0,935.0,39.209999084472656,23925.0,2182.89990234375,10.640000343322754,4397.0,72100.0,232.0,541000.0,1544.199951171875,782.25,2986.5,1029.5,10270.0,66.5999984741211,34.349998474121094
2020-01-02,55200.0,382.3999938964844,339.0,210.0,,734.7000122070312,,,,94700.0,,248.25,,,,40.040000915527344,,2157.449951171875,11.220000267028809,,71000.0,232.0,541000.0,1535.3499755859375,766.0,,,,66.30000305175781,35.45000076293945
2020-01-03,55500.0,383.0,339.5,212.0,,746.0999755859375,,,,94500.0,,250.8000030517578,,,,40.4900016784668,,2200.39990234375,10.899999618530273,,71100.0,234.0,565000.0,1537.25,775.0499877929688,,,,66.5999984741211,36.54999923706055
2020-01-06,55500.0,377.3999938964844,332.0,211.0,7420.0,738.6500244140625,4569.0,,,94300.0,,252.14999389648438,38970.0,1445.0,920.0,40.47999954223633,23355.0,2200.14990234375,10.979999542236328,4274.0,69900.0,232.5,579000.0,1501.5,770.0499877929688,2995.5,1017.5,10245.0,65.30000305175781,36.70000076293945
2020-01-07,55800.0,385.6000061035156,329.5,212.60000610351562,7655.0,727.75,4646.0,,,94000.0,,255.1999969482422,39320.0,1486.0,934.0,41.0099983215332,23515.0,2205.14990234375,11.0,4294.0,70300.0,235.0,594000.0,1525.050048828125,777.5,3048.0,1046.0,10535.0,65.0,36.599998474121094
2020-01-08,56800.0,382.0,329.5,210.8000030517578,7660.0,718.1500244140625,4583.0,,,97400.0,,254.6999969482422,39070.0,1475.0,918.0,40.15999984741211,23290.0,2255.050048828125,11.079999923706055,4264.0,67500.0,232.0,604000.0,1513.949951171875,769.7000122070312,3030.0,1031.5,10615.0,64.30000305175781,35.709999084472656
2020-01-09,58600.0,390.0,337.5,215.60000610351562,7804.0,727.5499877929688,4797.0,,,99000.0,,253.60000610351562,39820.0,1547.0,924.0,40.529998779296875,24485.0,2216.0,11.5,4338.0,66600.0,235.0,608000.0,1547.949951171875,773.1500244140625,3070.0,1046.0,11035.0,64.80000305175781,37.02000045776367
2020-01-10,59500.0,398.6000061035156,339.5,218.0,7843.0,738.25,4878.0,,,98900.0,,251.75,39780.0,1554.0,920.0,39.58000183105469,24840.0,2213.85009765625,11.420000076293945,4344.0,66800.0,234.5,608000.0,1547.699951171875,776.2999877929688,3060.0,1041.0,11125.0,64.9000015258789,37.36000061035156
2020-01-13,60000.0,406.3999938964844,341.5,222.8000030517578,,773.4000244140625,,,,100500.0,,254.89999389648438,,,,40.02000045776367,,2191.0,11.899999618530273,,66600.0,235.5,614000.0,1543.449951171875,785.8499755859375,,,,65.0,37.959999084472656
2020-01-14,60000.0,400.3999938964844,346.0,223.60000610351562,8036.0,775.3499755859375,5049.0,,,100500.0,,257.1499938964844,40470.0,1546.0,918.0,39.939998626708984,25300.0,2207.199951171875,11.680000305175781,4320.0,68300.0,236.0,610000.0,1529.050048828125,796.2000122070312,3079.0,1058.5,11245.0,65.5999984741211,36.709999084472656
2020-01-15,59000.0,398.79998779296875,340.0,220.8000030517578,7880.0,767.7000122070312,4979.0,,,98200.0,,248.14999389648438,39980.0,1540.0,912.0,40.41999816894531,25000.0,2226.550048828125,12.260000228881836,4307.0,69600.0,234.0,619000.0,1524.0,794.7999877929688,3072.0,1088.5,11085.0,65.4000015258789,36.91999816894531
2020-01-16,60700.0,400.0,334.5,219.39999389648438,7936.0,766.8499755859375,4872.0,,,99200.0,,250.25,39270.0,1560.0,933.0,40.959999084472656,25050.0,2238.39990234375,12.220000267028809,4296.0,69900.0,235.0,632000.0,1537.699951171875,782.8499755859375,3064.0,1106.5,11065.0,65.19999694824219,37.40999984741211
2020-01-17,61300.0,399.0,333.0,220.39999389648438,7924.0,767.8499755859375,4881.0,,,99000.0,,251.0,39450.0,1570.0,935.0,41.279998779296875,25025.0,2218.050048828125,13.239999771118164,4299.0,69200.0,235.5,631000.0,1580.6500244140625,778.2999877929688,3078.0,1126.0,11030.0,66.0,38.84000015258789
2020-01-20,62400.0,396.0,333.0,220.1999969482422,7991.0,768.3499755859375,4866.0,,,99900.0,,248.0,39850.0,1569.0,935.0,,25180.0,2170.25,13.300000190734863,4299.0,71200.0,236.0,630000.0,1532.0,778.3499755859375,3095.0,1113.5,10980.0,65.9000015258789,40.060001373291016
2020-01-21,61400.0,385.3999938964844,,215.8000030517578,7944.0,761.9000244140625,4875.0,,,99300.0,,247.0500030517578,39350.0,1568.0,924.0,41.310001373291016,24600.0,2171.449951171875,12.760000228881836,4311.0,70100.0,,632000.0,1533.949951171875,778.8499755859375,3079.0,1105.0,10985.0,,38.61000061035156
2020-01-22,62300.0,391.0,,218.39999389648438,7959.0,769.9500122070312,4884.0,,,101000.0,,246.0500030517578,39830.0,1571.0,921.0,44.36000061035156,25120.0,2206.5,13.899999618530273,4332.0,70400.0,,643000.0,1533.0999755859375,778.0999755859375,3071.0,1119.5,11090.0,,40.650001525878906
2020-01-23,60800.0,385.6000061035156,,213.39999389648438,7950.0,784.5499877929688,4769.0,,,98700.0,,248.75,39690.0,1562.0,886.0,44.75,25005.0,2193.449951171875,13.279999732971191,4353.0,69000.0,,646000.0,1527.0,768.8499755859375,3055.0,1116.0,11010.0,,39.16999816894531
2020-01-28,58800.0,,,,7773.0,777.9000244140625,4589.0,,,96300.0,,244.0500030517578,38030.0,1548.0,874.0,45.029998779296875,24270.0,2184.050048828125,,4260.0,67100.0,,644000.0,1471.3499755859375,794.1500244140625,3022.0,1106.5,10790.0,,
2020-01-29,59100.0,383.20001220703125,,207.39999389648438,7835.0,789.4500122070312,4692.0,,,97900.0,,246.6999969482422,38100.0,1547.0,874.0,45.13999938964844,24780.0,2152.699951171875,12.600000381469727,4272.0,67200.0,,649000.0,1479.699951171875,804.1500244140625,3036.0,1111.5,10775.0,,
2020-01-30,57200.0,375.0,316.5,201.8000030517578,7667.0,780.2000122070312,4549.0,,,94000.0,,240.8000030517578,37300.0,1521.0,845.0,45.59000015258789,23950.0,2138.050048828125,11.760000228881836,4227.0,67200.0,222.5,655000.0,1442.5,791.3499755859375,2875.0,1092.0,10370.0,59.79999923706055,
2020-01-31,56400.0,373.0,320.0,200.39999389648438,7718.0,776.3499755859375,4524.0,,,93500.0,,236.8000030517578,37370.0,1555.0,856.0,45.2400016784668,24500.0,2079.300048828125,11.520000457763672,4077.0,65900.0,224.0,636000.0,1411.699951171875,795.4000244140625,2886.5,1102.0,11615.0,60.5,
2020-02-03,57200.0,380.0,315.0,205.0,7703.0,767.2000122070312,4502.0,,,94700.0,,237.4499969482422,37120.0,1549.0,847.0,46.369998931884766,24070.0,2103.14990234375,12.020000457763672,4004.0,64900.0,221.5,640000.0,1385.8499755859375,792.3499755859375,2872.0,1075.5,11950.0,59.29999923706055,35.90999984741211
2020-02-04,58900.0,393.0,325.0,213.1999969482422,7700.0,787.8499755859375,4517.0,,,97100.0,,240.25,36540.0,1572.0,857.0,46.81999969482422,24485.0,2107.699951171875,12.539999961853027,4010.0,65100.0,222.0,656000.0,1425.8499755859375,811.0999755859375,2858.0,1183.5,12500.0,61.0,38.369998931884766
2020-02-05,59500.0,392.20001220703125,327.5,215.60000610351562,7659.0,784.5,4577.0,,,97700.0,,242.3000030517578,37710.0,1462.0,869.0,45.810001373291016,24590.0,2145.25,12.640000343322754,4043.0,65200.0,221.0,657000.0,1448.050048828125,814.0499877929688,2875.5,1235.0,12705.0,61.0,38.20000076293945
2020-02-06,61100.0,400.0,332.5,217.39999389648438,7845.0,770.9500122070312,4727.0,,,100500.0,,243.60000610351562,38770.0,1483.0,870.0,45.720001220703125,24550.0,2128.699951171875,12.819999694824219,4090.0,66800.0,221.5,670000.0,1457.6500244140625,817.5999755859375,2952.5,1251.5,12705.0,61.599998474121094,39.220001220703125
2020-02-07,60400.0,402.3999938964844,328.0,215.39999389648438,7826.0,777.2000122070312,5064.0,,,99300.0,,244.0,38320.0,1479.0,874.0,46.20000076293945,24350.0,2136.699951171875,12.84000015258789,4050.0,67300.0,223.0,672000.0,1433.75,824.0999755859375,2958.0,1236.0,12715.0,61.400001525878906,38.93000030517578
2020-02-10,59700.0,400.6000061035156,327.5,212.60000610351562,7691.0,773.25,5140.0,,,98800.0,,241.0,37990.0,1468.0,861.0,45.15999984741211,24325.0,2162.35009765625,12.960000038146973,4065.0,67000.0,219.5,648000.0,1436.75,813.4000244140625,2912.0,1233.5,12615.0,60.400001525878906,40.119998931884766
2020-02-11,59900.0,409.0,331.5,212.1999969482422,,773.7999877929688,,,,99800.0,,241.14999389648438,,,,46.34000015258789,,2151.64990234375,12.779999732971191,,67200.0,219.0,644000.0,1452.5999755859375,819.7999877929688,,,,60.599998474121094,40.0099983215332
2020-02-12,60500.0,411.0,335.0,215.0,7717.0,781.0499877929688,5751.0,,,100000.0,,244.60000610351562,38700.0,1438.0,874.0,46.93000030517578,25175.0,2170.5,12.920000076293945,4056.0,67900.0,219.5,650000.0,1470.0,821.3499755859375,2841.0,1233.0,12695.0,61.20000076293945,40.13999938964844
2020-02-13,60700.0,416.3999938964844,335.0,217.1999969482422,7670.0,792.3499755859375,5458.0,,,102000.0,,243.75,38930.0,1468.0,874.0,47.95000076293945,25705.0,2191.60009765625,13.380000114440918,4019.0,67100.0,218.0,629000.0,1473.949951171875,828.0,2854.5,1226.0,12610.0,61.29999923706055,39.709999084472656
2020-02-14,61800.0,415.0,335.0,215.0,7622.0,786.2000122070312,5517.0,,,104500.0,,243.0,38370.0,1445.0,905.0,48.4900016784668,25685.0,2183.800048828125,13.100000381469727,3984.0,67000.0,219.0,657000.0,1486.6500244140625,833.9500122070312,2830.0,1207.5,12430.0,61.20000076293945,39.470001220703125
2020-02-17,61500.0,416.6000061035156,331.5,217.39999389648438,7452.0,789.4000244140625,5540.0,,,105000.0,,243.75,38540.0,1439.0,930.0,,25415.0,2203.25,13.279999732971191,4000.0,67000.0,216.0,658000.0,1478.4000244140625,833.0999755859375,2807.5,1195.5,12575.0,60.599998474121094,43.119998931884766
2020-02-18,59800.0,408.20001220703125,322.0,214.0,7265.0,797.4500122070312,5269.0,,,102000.0,,244.10000610351562,37600.0,1433.0,933.0,49.84000015258789,24205.0,2215.300048828125,12.819999694824219,3979.0,68900.0,215.5,655000.0,1466.0999755859375,838.5499877929688,2792.5,1182.5,12350.0,60.400001525878906,43.529998779296875
2020-02-19,60200.0,411.3999938964844,326.5,214.0,7370.0,800.7000122070312,5351.0,,,103500.0,,247.5500030517578,37800.0,1465.0,942.0,51.20000076293945,25140.0,2194.60009765625,12.880000114440918,4005.0,68800.0,217.0,687000.0,1504.199951171875,840.9500122070312,2790.5,1184.0,12680.0,61.099998474121094,43.68000030517578
2020-02-20,60000.0,410.0,325.5,215.60000610351562,7522.0,796.7000122070312,5531.0,,,104000.0,,245.5500030517578,38350.0,1455.0,948.0,52.5,25165.0,2156.300048828125,12.899999618530273,4010.0,67200.0,216.0,676000.0,1485.5,829.5499877929688,2787.5,1189.0,12630.0,60.70000076293945,44.59000015258789
2020-02-21,59200.0,401.0,325.0,212.60000610351562,7479.0,,5664.0,,,103000.0,,,38540.0,1443.0,987.0,51.849998474121094,24845.0,,12.720000267028809,3995.0,66100.0,214.5,669000.0,,,2776.0,1195.0,12485.0,60.5,45.54999923706055
2020-02-24,56800.0,390.3999938964844,320.0,205.1999969482422,,795.25,,,,99500.0,,244.1999969482422,,,,48.20000076293945,,2116.300048828125,12.319999694824219,,63300.0,213.0,663000.0,1444.8499755859375,820.1500244140625,,,,60.099998474121094,50.11000061035156
2020-02-25,57900.0,401.6000061035156,322.0,206.60000610351562,7269.0,798.3499755859375,5460.0,,,98000.0,,244.14999389648438,37280.0,1401.0,980.0,46.70000076293945,24285.0,2155.89990234375,12.640000343322754,3923.0,63000.0,211.0,669000.0,1416.300048828125,823.7999877929688,2724.0,1137.5,12250.0,59.900001525878906,55.11000061035156
2020-02-26,56500.0,399.6000061035156,318.5,203.0,7155.0,782.7000122070312,5415.0,,,94600.0,,240.0,36790.0,1388.0,988.0,46.41999816894531,24150.0,2123.050048828125,12.460000038146973,3896.0,63300.0,209.5,672000.0,1391.4000244140625,811.2000122070312,2821.5,1127.0,12195.0,59.599998474121094,50.95000076293945
2020-02-27,55900.0,399.20001220703125,316.0,205.1999969482422,6877.0,777.5999755859375,5239.0,,,92800.0,,231.60000610351562,35710.0,1347.0,946.0,45.06999969482422,23630.0,2103.89990234375,12.899999618530273,3819.0,62400.0,206.0,654000.0,1385.800048828125,809.7999877929688,2793.5,1083.0,11860.0,59.5,51.47999954223633
2020-02-28,54200.0,386.0,,200.0,6611.0,731.3499755859375,5013.0,,,87900.0,,221.10000610351562,34410.0,1291.0,903.0,45.060001373291016,22325.0,2000.949951171875,12.5600004196167,3627.0,60400.0,,649000.0,1328.6500244140625,743.9000244140625,2733.5,1030.5,11210.0,,50.0
2020-03-02,55000.0,389.6000061035156,311.0,204.60000610351562,6873.0,744.3499755859375,5038.0,,,92100.0,,220.75,34670.0,1286.0,891.0,48.040000915527344,23330.0,1999.9000244140625,12.9399995803833,3709.0,60100.0,202.0,661000.0,1314.8499755859375,744.2000122070312,2791.5,1036.0,11375.0,58.70000076293945,54.599998474121094
2020-03-03,55400.0,394.0,317.5,203.1999969482422,6805.0,746.2999877929688,5088.0,,,92800.0,,223.64999389648438,34500.0,1298.0,887.0,48.95000076293945,22880.0,2038.9000244140625,12.779999732971191,3680.0,60200.0,203.0,679000.0,1343.6500244140625,752.5499877929688,2735.5,1011.0,11105.0,59.20000076293945,52.939998626708984
2020-03-04,57400.0,394.0,320.5,202.1999969482422,6811.0,758.5999755859375,5008.0,,,94300.0,,228.75,34230.0,1283.0,895.0,52.52000045776367,22850.0,2083.14990234375,12.9399995803833,3725.0,60600.0,204.0,720000.0,1339.1500244140625,771.0,2737.0,1020.5,11285.0,59.0,51.36000061035156
2020-03-05,57800.0,406.20001220703125,323.0,207.1999969482422,6929.0,754.6500244140625,5092.0,,,94900.0,,229.60000610351562,34220.0,1297.0,923.0,52.560001373291016,22960.0,2124.89990234375,13.100000381469727,3792.0,61500.0,203.0,711000.0,1311.5,753.4500122070312,2759.0,1011.5,11080.0,59.900001525878906,51.90999984741211
2020-03-06,56500.0,395.79998779296875,315.0,203.8000030517578,6704.0,739.25,4783.0,,,92600.0,,223.5500030517578,33670.0,1263.0,868.0,50.349998474121094,22435.0,2117.89990234375,12.979999542236328,3741.0,60300.0,202.0,700000.0,1270.050048828125,740.8499755859375,2661.5,967.5999755859375,10985.0,58.5,50.86000061035156
2020-03-09,56500.0,377.3999938964844,305.5,193.5,6214.0,703.9000244140625,4284.0,,,92600.0,,214.25,31920.0,1202.0,780.0,45.90999984741211,21220.0,1972.199951171875,12.0600004196167,3593.0,60300.0,199.5,700000.0,1113.1500244140625,703.75,2444.5,881.9000244140625,10610.0,58.5,51.0099983215332
2020-03-10,54600.0,383.0,307.0,199.3000030517578,6419.0,,4388.0,,,89100.0,,,32690.0,1217.0,778.0,50.689998626708984,22045.0,,12.039999961853027,3619.0,60000.0,200.0,676000.0,,,2410.5,886.0,10655.0,58.099998474121094,54.11000061035156
2020-03-11,52100.0,378.3999938964844,302.0,197.0,6145.0,685.1500244140625,4229.0,,,85500.0,,213.14999389648438,32650.0,1178.0,762.0,48.02000045776367,20835.0,1954.550048828125,11.720000267028809,3547.0,59000.0,197.5,666000.0,1153.25,708.75,2397.0,874.7999877929688,10220.0,58.099998474121094,52.47999954223633
2020-03-12,52100.0,363.6000061035156,294.0,188.8000030517578,5882.0,631.5499877929688,3964.0,,,82800.0,,199.1999969482422,30880.0,1129.0,720.0,41.630001068115234,20125.0,1769.8499755859375,11.100000381469727,3482.0,59000.0,197.0,666000.0,1061.5999755859375,649.7999877929688,2266.5,824.7000122070312,9706.0,55.20000076293945,51.41999816894531
2020-03-13,49950.0,365.0,290.0,191.6999969482422,5811.0,642.2000122070312,3764.0,,,82500.0,,197.39999389648438,31270.0,1069.0,672.0,44.5099983215332,18840.0,1807.300048828125,10.979999542236328,3322.0,52500.0,190.0,641000.0,1106.9000244140625,655.4000244140625,2131.5,769.7000122070312,9074.0,53.29999923706055,50.810001373291016
2020-03-16,48900.0,341.79998779296875,276.5,179.3000030517578,5633.0,582.8499755859375,3670.0,,,80600.0,,179.6999969482422,29935.0,1024.0,672.0,41.08000183105469,18190.0,1698.050048828125,10.199999809265137,3295.0,50400.0,185.0,595000.0,1015.25,604.2000122070312,2093.5,732.9000244140625,8825.0,52.0,45.709999084472656
